id,year,month,nombre,codigoruta,nombreruta,pasajerosadultomayor,pasajerosregulares,pasajerostotales,cant_feriados,nombres_feriados,es_feriado_mes,precipitacion_mm,temperatura_c,dia_semana,es_fin_semana,trimestre,temporada,nivel_precipitacion,feriado_finde,periodo_escolar,ruta_promedio_pasajeros,proporcion_adultos_mayor,year_norm
35648,2023,7,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,710,710,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11889.456445993032,0.0,2
35649,2023,7,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,574,4397,4971,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11889.456445993032,0.11544650040225261,2
35650,2023,7,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,110,110,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11889.456445993032,0.0,2
35651,2023,7,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,8857,48717,57574,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11889.456445993032,0.15383412939643942,2
35682,2023,7,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,765,11880,12645,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,20886.733333333334,0.06049343665981338,2
35683,2023,7,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,529,3296,3825,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,20886.733333333334,0.13826450601150025,2
35684,2023,7,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,2905,26666,29571,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,20886.733333333334,0.09823481671851751,2
35685,2023,7,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,2806,59667,62473,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,20886.733333333334,0.044914684508755645,2
35686,2023,7,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,40,2507,2547,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,20886.733333333334,0.015698587127158554,2
35708,2023,7,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,0,165,165,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,1889.25,0.0,2
35709,2023,7,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,520,4200,4720,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,1889.25,0.11014615547553484,2
35713,2023,7,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",326,CARTAGO-TRES RIOS Y VICEVERSA,6191,83316,89507,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,133750.6590909091,0.06916700183223846,2
35714,2023,7,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",326,CARTAGO-TRES RIOS Y VICEVERSA,5639,83278,88917,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,133750.6590909091,0.06341798061134979,2
35732,2023,7,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",327,CARTAGO-EL EMPALME-MADRE SELVA Y VICEVERSA,257,2253,2510,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,2309.0,0.10234966148944644,2
35733,2023,7,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",370,CARTAGO-LLANO LOS ANGELES,224,4858,5082,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,4719.333333333333,0.04406846350580366,2
35744,2023,7,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,1620,36951,38571,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,15857.444444444445,0.04199937778699575,2
35745,2023,7,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,0,75,75,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,15857.444444444445,0.0,2
35757,2023,7,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,2268,56682,58950,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11791.866666666667,0.03847262981119913,2
35758,2023,7,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,640,15970,16610,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11791.866666666667,0.03852868581060743,2
35759,2023,7,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,694,694,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11791.866666666667,0.0,2
35760,2023,7,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,361,9123,9484,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11791.866666666667,0.038060094886663155,2
35761,2023,7,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,786,786,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,11791.866666666667,0.0,2
35792,2023,7,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,9234,65800,75034,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,49230.13888888889,0.1230625708002932,2
35793,2023,7,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,8574,71975,80549,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,49230.13888888889,0.10644320297951583,2
35794,2023,7,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,4088,35676,39764,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,49230.13888888889,0.10280397334339243,2
35795,2023,7,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,108,17220,17328,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,49230.13888888889,0.0062323273125973805,2
35796,2023,7,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,1736,20219,21955,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,33650.90740740741,0.07906722535981053,2
35797,2023,7,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3621,40469,44090,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,33650.90740740741,0.0821256038647343,2
35798,2023,7,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3817,41082,44899,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,33650.90740740741,0.08501113585746102,2
35812,2023,7,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,299,2134,2433,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,4802.638888888889,0.1228430566967954,2
35813,2023,7,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,642,9502,10144,1,['Annexation of Guanacaste'],1,198.92,19.72,5,1,3,1,2,1,0,4802.638888888889,0.06328240512567768,2
35841,2023,8,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,2238,30588,32826,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,15600.805555555555,0.0681755871690986,2
35842,2023,8,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,363,6371,6734,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,15600.805555555555,0.05389755011135858,2
35937,2023,8,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",164,4651,4815,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,30982.49074074074,0.0340531561461794,2
35938,2023,8,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",4099,34905,39004,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,30982.49074074074,0.10508909114216126,2
35939,2023,8,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",11657,92792,104449,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,30982.49074074074,0.11160363810435615,2
35940,2023,8,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",1109,6442,7551,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,30982.49074074074,0.14684851694915255,2
35941,2023,8,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",7358,70112,77470,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,30982.49074074074,0.09497747544242362,2
35942,2023,8,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",2643,18126,20769,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,30982.49074074074,0.1272508425613866,2
35943,2023,8,"AUTOTRANSPORTES GRANADOS CONTRERAS, S.A.",324,CARTAGO-EL BOSQUE-BLANQUILLO Y VICEVERSA,2600,30783,33383,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,24402.305555555555,0.0778816199376947,2
35959,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2585,49562,52147,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.04957045332515149,2
35960,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1445,32019,33464,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.04317944120723143,2
35961,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1070,17945,19015,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.05626840555321834,2
35962,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,3070,64226,67296,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.045618675423867334,2
35963,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1037,24731,25768,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.04024215142225154,2
35964,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,897,21686,22583,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.03971838469713071,2
35965,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2033,59045,61078,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.03328476235694756,2
35966,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2735,79782,82517,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.033144283671441385,2
35967,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,9136,120538,129674,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.07045305571621362,2
35968,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,982,27419,28401,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.0345750299274699,2
35969,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,261,7191,7452,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.03501945525291829,2
35970,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,39,1971,2010,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.019393336648433616,2
35971,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,30,1142,1172,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.02557544757033248,2
35972,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,17,1308,1325,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.01282051282051282,2
35973,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,65,3941,4006,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.016221612178687297,2
35974,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,34,2389,2423,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.014026402640264026,2
35975,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,17,2316,2333,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.00728363324764353,2
35976,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,26,2679,2705,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.009608277900960829,2
35977,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,15,984,999,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.015,2
35978,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,68,4340,4408,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.015422998412338398,2
35979,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,48,3760,3808,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.01260173273825151,2
35980,2023,8,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,7,879,886,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,25952.85913705584,0.007891770011273957,2
36049,2023,8,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,3332,29334,32666,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,15852.402777777777,0.10199895919429394,2
36050,2023,8,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,183,2066,2249,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,15852.402777777777,0.08133333333333333,2
36109,2023,8,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,49,2452,2501,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,28056.94674556213,0.01958433253397282,2
36110,2023,8,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,2308,65209,67517,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,28056.94674556213,0.034183476998726266,2
36111,2023,8,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,2249,48378,50627,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,28056.94674556213,0.04442205893971715,2
36112,2023,8,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,168,9535,9703,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,28056.94674556213,0.01731244847485573,2
36113,2023,8,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,4800,51665,56465,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,14030.994152046784,0.08500690681117841,2
36114,2023,8,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,480,8855,9335,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,14030.994152046784,0.05141388174807198,2
36115,2023,8,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,600,9202,9802,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,14030.994152046784,0.06120575334081404,2
36116,2023,8,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,0,950,950,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,14030.994152046784,0.0,2
36117,2023,8,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,120,369,489,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,14030.994152046784,0.24489795918367346,2
36248,2023,8,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",316,SAN JOSE-PARAISO DE CARTAGO,3119,34831,37950,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,37923.305555555555,0.08218492266343443,2
36249,2023,8,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,14358,175456,189814,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,29720.25316455696,0.07564207254431947,2
36250,2023,8,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,441,4377,4818,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,29720.25316455696,0.09151276198381407,2
36251,2023,8,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,2532,2532,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,29720.25316455696,0.0,2
36252,2023,8,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.)",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,5211,58134,63345,3,"['Our Lady of Los Ángeles', ""Mother's Day"", 'National Parks Day']",1,202.47,18.21,1,0,3,1,2,0,1,29720.25316455696,0.08226249486944716,2
